flight_id,date,carrier,flight_number,tail_number,origin,dest,sched_dep_local,delay_probability,risk_band,predicted_delayed_15,top_reason,reason_details,recommended_action,actual_delayed_15,actual_dep_delay_min,actual_delay_cause
2015-01-05_AA1657,2015-01-05,AA,1657,N3FFAA,ORD,LAX,11:40,0.5182,elevated,1,Origin airport pattern: ORD,Origin airport pattern: ORD (0.29); Longer sector exposure (0.21); Day Of Week (0.17),"Coordinate gate, ramp, and ATC constraints before the departure bank peaks.",1.0,20.0,none
2015-01-06_EV5795,2015-01-06,EV,5795,N14558,ORD,CLT,16:25,0.5182,elevated,1,Carrier operating pattern: EV,Carrier operating pattern: EV (0.34); Origin airport pattern: ORD (0.29); Congested departure bank (0.18),Review carrier-controlled turnaround tasks and crew readiness.,0.0,-2.0,none
2015-01-11_WN699,2015-01-11,WN,699,N7714B,DEN,MKE,19:30,0.5182,elevated,1,Carrier operating pattern: WN,Carrier operating pattern: WN (0.47); Weather pressure at origin (0.39); Congested departure bank (0.38),Review carrier-controlled turnaround tasks and crew readiness.,1.0,30.0,carrier
2015-01-06_OO6222,2015-01-06,OO,6222,N965SW,DEN,GTF,12:10,0.5179,elevated,1,Destination/network pattern: GTF,Destination/network pattern: GTF (0.54); Carrier operating pattern: OO (0.45); Weather pressure at origin (0.26),Review the flight with the duty controller and prepare a targeted recovery option.,0.0,9.0,none
2015-01-07_WN442,2015-01-07,WN,442,N776WN,DEN,SAN,21:15,0.5178,elevated,1,Congested departure bank,Congested departure bank (0.52); Carrier operating pattern: WN (0.47); Inbound Missing (0.15),"Coordinate gate, ramp, and ATC constraints before the departure bank peaks.",1.0,23.0,none
2015-01-08_OO6516,2015-01-08,OO,6516,N679SA,DEN,FCA,18:50,0.5178,elevated,1,Destination/network pattern: FCA,Destination/network pattern: FCA (0.45); Carrier operating pattern: OO (0.45); Congested departure bank (0.31),Review the flight with the duty controller and prepare a targeted recovery option.,0.0,5.0,none
2015-01-07_OO6297,2015-01-07,OO,6297,N982SW,ORD,FSD,20:05,0.5177,elevated,1,Congested departure bank,Congested departure bank (0.45); Carrier operating pattern: OO (0.45); Origin airport pattern: ORD (0.29),"Coordinate gate, ramp, and ATC constraints before the departure bank peaks.",1.0,25.0,late_aircraft
2015-01-11_UA948,2015-01-11,UA,948,N849UA,DEN,GEG,22:00,0.5177,elevated,1,Congested departure bank,Congested departure bank (0.59); Carrier operating pattern: UA (0.52); Destination/network pattern: GEG (0.22),"Coordinate gate, ramp, and ATC constraints before the departure bank peaks.",0.0,5.0,none
2015-01-10_UA1134,2015-01-10,UA,1134,N73276,ORD,SFO,09:49,0.5177,elevated,1,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Origin airport pattern: ORD (0.29); Longer sector exposure (0.23),Review carrier-controlled turnaround tasks and crew readiness.,1.0,16.0,none
2015-01-10_UA1115,2015-01-10,UA,1115,N12216,DEN,BIL,19:04,0.5176,elevated,1,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Congested departure bank (0.38); Destination/network pattern: BIL (0.36),Review carrier-controlled turnaround tasks and crew readiness.,1.0,48.0,carrier
2015-01-06_AA358,2015-01-06,AA,358,N3KTAA,ORD,LGA,17:05,0.5175,elevated,1,Origin airport pattern: ORD,Origin airport pattern: ORD (0.29); Congested departure bank (0.24); Weather pressure at origin (0.14),"Coordinate gate, ramp, and ATC constraints before the departure bank peaks.",1.0,48.0,nas
2015-01-05_AA1491,2015-01-05,AA,1491,N472AA,DEN,DFW,19:20,0.5175,elevated,1,Congested departure bank,Congested departure bank (0.38); Weather pressure at origin (0.35); Day Of Week (0.17),"Coordinate gate, ramp, and ATC constraints before the departure bank peaks.",1.0,62.0,carrier
2015-01-06_AA350,2015-01-06,AA,350,N3DMAA,ORD,LGA,17:45,0.5175,elevated,1,Origin airport pattern: ORD,Origin airport pattern: ORD (0.29); Congested departure bank (0.24); Weather pressure at origin (0.14),"Coordinate gate, ramp, and ATC constraints before the departure bank peaks.",0.0,-3.0,nas
2015-01-11_UA308,2015-01-11,UA,308,N430UA,ORD,MCO,18:23,0.5175,elevated,1,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Congested departure bank (0.31); Origin airport pattern: ORD (0.29),Review carrier-controlled turnaround tasks and crew readiness.,1.0,21.0,nas
2015-01-09_EV4096,2015-01-09,EV,4096,N14177,ORD,CHS,13:38,0.5174,elevated,1,Carrier operating pattern: EV,Carrier operating pattern: EV (0.34); Origin airport pattern: ORD (0.29); Weather pressure at origin (0.21),Review carrier-controlled turnaround tasks and crew readiness.,0.0,14.0,none
2015-01-11_MQ3027,2015-01-11,MQ,3027,N637MQ,ORD,MSN,07:35,0.5173,elevated,1,Carrier operating pattern: MQ,Carrier operating pattern: MQ (1.96); Origin airport pattern: ORD (0.29); Late inbound aircraft cascade (0.12),Review carrier-controlled turnaround tasks and crew readiness.,0.0,-5.0,none
2015-01-07_UA638,2015-01-07,UA,638,N815UA,ORD,EWR,09:05,0.5173,elevated,1,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Origin airport pattern: ORD (0.29); Weather pressure at origin (0.22),Review carrier-controlled turnaround tasks and crew readiness.,0.0,6.0,none
2015-01-07_EV5984,2015-01-07,EV,5984,N48901,ORD,SGF,20:05,0.5172,elevated,1,Congested departure bank,Congested departure bank (0.45); Carrier operating pattern: EV (0.34); Origin airport pattern: ORD (0.29),"Coordinate gate, ramp, and ATC constraints before the departure bank peaks.",1.0,18.0,late_aircraft
2015-01-07_UA350,2015-01-07,UA,350,N851UA,ORD,CLE,09:40,0.5171,elevated,1,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Late inbound aircraft cascade (0.47); Origin airport pattern: ORD (0.29),Review carrier-controlled turnaround tasks and crew readiness.,0.0,8.0,none
2015-01-07_AA1080,2015-01-07,AA,1080,N004AA,ORD,EGE,11:45,0.5171,elevated,1,Destination/network pattern: EGE,Destination/network pattern: EGE (0.52); Origin airport pattern: ORD (0.29); Weather pressure at origin (0.26),Review the flight with the duty controller and prepare a targeted recovery option.,1.0,98.0,carrier
2015-01-05_EV4334,2015-01-05,EV,4334,N16112,ORD,DSM,15:24,0.517,elevated,1,Carrier operating pattern: EV,Carrier operating pattern: EV (0.34); Origin airport pattern: ORD (0.29); Day Of Week (0.17),Review carrier-controlled turnaround tasks and crew readiness.,1.0,173.0,carrier
2015-01-07_UA282,2015-01-07,UA,282,N802UA,DEN,EWR,11:05,0.517,elevated,1,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Weather pressure at origin (0.34); Longer sector exposure (0.18),Review carrier-controlled turnaround tasks and crew readiness.,0.0,-1.0,nas
2015-01-11_EV3958,2015-01-11,EV,3958,N17108,ORD,MEM,16:03,0.5169,elevated,1,Carrier operating pattern: EV,Carrier operating pattern: EV (0.34); Origin airport pattern: ORD (0.29); Congested departure bank (0.18),Review carrier-controlled turnaround tasks and crew readiness.,0.0,-1.0,none
2015-01-06_UA574,2015-01-06,UA,574,N411UA,ORD,SFO,06:00,0.5168,elevated,1,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Origin airport pattern: ORD (0.29); Longer sector exposure (0.23),Review carrier-controlled turnaround tasks and crew readiness.,0.0,7.0,none
2015-01-08_WN1837,2015-01-08,WN,1837,N7709A,DEN,RNO,14:25,0.5167,elevated,1,Carrier operating pattern: WN,Carrier operating pattern: WN (0.47); Destination/network pattern: RNO (0.39); Weather pressure at origin (0.27),Review carrier-controlled turnaround tasks and crew readiness.,0.0,0.0,none
2015-01-08_OO4979,2015-01-08,OO,4979,N701BR,ORD,SYR,09:00,0.5167,elevated,1,Carrier operating pattern: OO,Carrier operating pattern: OO (0.45); Origin airport pattern: ORD (0.29); Weather pressure at origin (0.17),Review carrier-controlled turnaround tasks and crew readiness.,0.0,-2.0,none
2015-01-05_WN2393,2015-01-05,WN,2393,N7737E,DEN,MKE,10:10,0.5167,elevated,1,Carrier operating pattern: WN,Carrier operating pattern: WN (0.47); Day Of Week (0.17); Inbound Missing (0.15),Review carrier-controlled turnaround tasks and crew readiness.,0.0,5.0,none
2015-01-11_AA87,2015-01-11,AA,87,N491AA,ORD,RNO,18:55,0.5165,elevated,1,Destination/network pattern: RNO,Destination/network pattern: RNO (0.39); Congested departure bank (0.31); Origin airport pattern: ORD (0.29),Review the flight with the duty controller and prepare a targeted recovery option.,1.0,37.0,weather
2015-01-09_NK425,2015-01-09,NK,425,N524NK,ORD,FLL,17:32,0.5165,elevated,1,Origin airport pattern: ORD,Origin airport pattern: ORD (0.29); Congested departure bank (0.24); Carrier operating pattern: NK (0.23),"Coordinate gate, ramp, and ATC constraints before the departure bank peaks.",0.0,13.0,none
2015-01-11_OO6227,2015-01-11,OO,6227,N774SK,ORD,SLC,12:26,0.5164,elevated,1,Carrier operating pattern: OO,Carrier operating pattern: OO (0.45); Origin airport pattern: ORD (0.29); Inbound Missing (0.15),Review carrier-controlled turnaround tasks and crew readiness.,0.0,-4.0,none
2015-01-05_EV5937,2015-01-05,EV,5937,N12136,DEN,SAF,19:46,0.5163,elevated,1,Congested departure bank,Congested departure bank (0.38); Weather pressure at origin (0.35); Carrier operating pattern: EV (0.34),"Coordinate gate, ramp, and ATC constraints before the departure bank peaks.",0.0,-3.0,none
2015-01-06_WN739,2015-01-06,WN,739,N8604K,DEN,PHX,17:25,0.5161,elevated,1,Carrier operating pattern: WN,Carrier operating pattern: WN (0.47); Congested departure bank (0.24); Weather pressure at origin (0.24),Review carrier-controlled turnaround tasks and crew readiness.,1.0,22.0,none
2015-01-07_UA1139,2015-01-07,UA,1139,N68805,DEN,PHX,19:09,0.516,elevated,1,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Congested departure bank (0.38); Late inbound aircraft cascade (0.19),Review carrier-controlled turnaround tasks and crew readiness.,1.0,49.0,carrier
2015-01-06_EV6113,2015-01-06,EV,6113,N16951,ORD,CAE,19:08,0.516,elevated,1,Congested departure bank,Congested departure bank (0.38); Carrier operating pattern: EV (0.34); Origin airport pattern: ORD (0.29),"Coordinate gate, ramp, and ATC constraints before the departure bank peaks.",1.0,82.0,nas
2015-01-07_UA449,2015-01-07,UA,449,N448UA,ORD,LAS,12:00,0.5159,elevated,1,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Origin airport pattern: ORD (0.29); Weather pressure at origin (0.29),Review carrier-controlled turnaround tasks and crew readiness.,0.0,0.0,none
2015-01-10_WN3109,2015-01-10,WN,3109,N657SW,DEN,SFO,20:05,0.5158,elevated,1,Carrier operating pattern: WN,Carrier operating pattern: WN (0.47); Congested departure bank (0.45); Inbound Missing (0.15),Review carrier-controlled turnaround tasks and crew readiness.,0.0,8.0,none
2015-01-07_OO5254,2015-01-07,OO,5254,N119SY,ORD,ATL,09:30,0.5156,elevated,1,Carrier operating pattern: OO,Carrier operating pattern: OO (0.45); Origin airport pattern: ORD (0.29); Weather pressure at origin (0.22),Review carrier-controlled turnaround tasks and crew readiness.,1.0,24.0,weather
2015-01-06_EV5960,2015-01-06,EV,5960,N12145,DEN,LBB,19:46,0.5156,elevated,1,Congested departure bank,Congested departure bank (0.38); Carrier operating pattern: EV (0.34); Weather pressure at origin (0.30),"Coordinate gate, ramp, and ATC constraints before the departure bank peaks.",0.0,12.0,none
2015-01-07_WN567,2015-01-07,WN,567,N8639B,DEN,PHX,21:05,0.5153,elevated,1,Congested departure bank,Congested departure bank (0.52); Carrier operating pattern: WN (0.47); Inbound Missing (0.15),"Coordinate gate, ramp, and ATC constraints before the departure bank peaks.",1.0,25.0,none
2015-01-09_EV6099,2015-01-09,EV,6099,N11194,DEN,SHV,10:06,0.5152,elevated,1,Destination/network pattern: SHV,Destination/network pattern: SHV (0.88); Carrier operating pattern: EV (0.34); Weather pressure at origin (0.28),Review the flight with the duty controller and prepare a targeted recovery option.,1.0,17.0,carrier
2015-01-11_OO6459,2015-01-11,OO,6459,N767SK,ORD,OMA,11:55,0.5151,elevated,1,Carrier operating pattern: OO,Carrier operating pattern: OO (0.45); Origin airport pattern: ORD (0.29); Destination/network pattern: OMA (0.22),Review carrier-controlled turnaround tasks and crew readiness.,0.0,0.0,none
2015-01-06_EV4271,2015-01-06,EV,4271,N34111,DEN,MOT,19:45,0.5151,elevated,1,Congested departure bank,Congested departure bank (0.38); Carrier operating pattern: EV (0.34); Weather pressure at origin (0.30),"Coordinate gate, ramp, and ATC constraints before the departure bank peaks.",0.0,0.0,none
2015-01-11_AA93,2015-01-11,AA,93,N3FUAA,ORD,SAN,17:20,0.515,elevated,1,Origin airport pattern: ORD,Origin airport pattern: ORD (0.29); Weather pressure at origin (0.25); Congested departure bank (0.24),"Coordinate gate, ramp, and ATC constraints before the departure bank peaks.",0.0,10.0,none
2015-01-11_EV6064,2015-01-11,EV,6064,N19554,ORD,ATW,14:46,0.515,elevated,1,Carrier operating pattern: EV,Carrier operating pattern: EV (0.34); Origin airport pattern: ORD (0.29); Destination/network pattern: ATW (0.19),Review carrier-controlled turnaround tasks and crew readiness.,0.0,-1.0,none
2015-01-08_UA1220,2015-01-08,UA,1220,N76516,DEN,SEA,11:19,0.515,elevated,1,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Destination/network pattern: SEA (0.48); Late inbound aircraft cascade (0.26),Review carrier-controlled turnaround tasks and crew readiness.,1.0,40.0,carrier
2015-01-09_UA1617,2015-01-09,UA,1617,N23708,ORD,MSP,20:20,0.515,elevated,1,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Congested departure bank (0.45); Origin airport pattern: ORD (0.29),Review carrier-controlled turnaround tasks and crew readiness.,1.0,107.0,weather
2015-01-10_AS21,2015-01-10,AS,21,N431AS,ORD,SEA,19:30,0.5148,elevated,1,Destination/network pattern: SEA,Destination/network pattern: SEA (0.48); Congested departure bank (0.38); Origin airport pattern: ORD (0.29),Review the flight with the duty controller and prepare a targeted recovery option.,0.0,-1.0,nas
2015-01-08_WN1177,2015-01-08,WN,1177,N7730A,DEN,GEG,12:05,0.5148,elevated,1,Late inbound aircraft cascade,Late inbound aircraft cascade (0.48); Carrier operating pattern: WN (0.47); Destination/network pattern: GEG (0.22),"Check inbound aircraft status, protect the turn, and consider an aircraft swap if the delay grows.",1.0,39.0,carrier
2015-01-08_EV6099,2015-01-08,EV,6099,N41104,DEN,SHV,10:06,0.5147,elevated,1,Destination/network pattern: SHV,Destination/network pattern: SHV (0.88); Carrier operating pattern: EV (0.34); Weather pressure at origin (0.25),Review the flight with the duty controller and prepare a targeted recovery option.,0.0,-4.0,none
2015-01-06_EV4756,2015-01-06,EV,4756,N17560,ORD,GRB,13:10,0.5147,elevated,1,Carrier operating pattern: EV,Carrier operating pattern: EV (0.34); Late inbound aircraft cascade (0.34); Origin airport pattern: ORD (0.29),Review carrier-controlled turnaround tasks and crew readiness.,1.0,30.0,late_aircraft
2015-01-07_UA1688,2015-01-07,UA,1688,N68821,ORD,SJU,08:25,0.5146,elevated,1,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Destination/network pattern: SJU (0.35); Origin airport pattern: ORD (0.29),Review carrier-controlled turnaround tasks and crew readiness.,1.0,114.0,carrier
2015-01-06_UA1098,2015-01-06,UA,1098,N63820,DEN,LAS,19:10,0.5146,elevated,1,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Congested departure bank (0.38); Weather pressure at origin (0.30),Review carrier-controlled turnaround tasks and crew readiness.,1.0,53.0,carrier
2015-01-06_UA453,2015-01-06,UA,453,N494UA,DEN,BOI,19:01,0.5146,elevated,1,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Congested departure bank (0.38); Weather pressure at origin (0.30),Review carrier-controlled turnaround tasks and crew readiness.,0.0,4.0,none
2015-01-07_UA1078,2015-01-07,UA,1078,N73299,DEN,IAH,17:58,0.5145,elevated,1,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Weather pressure at origin (0.31); Congested departure bank (0.24),Review carrier-controlled turnaround tasks and crew readiness.,1.0,97.0,late_aircraft
2015-01-05_OO5560,2015-01-05,OO,5560,N494CA,DEN,PSP,15:28,0.5143,elevated,1,Carrier operating pattern: OO,Carrier operating pattern: OO (0.45); Late inbound aircraft cascade (0.28); Day Of Week (0.17),Review carrier-controlled turnaround tasks and crew readiness.,1.0,25.0,late_aircraft
2015-01-06_EV4429,2015-01-06,EV,4429,N13956,ORD,MSN,17:00,0.5143,elevated,1,Carrier operating pattern: EV,Carrier operating pattern: EV (0.34); Origin airport pattern: ORD (0.29); Congested departure bank (0.24),Review carrier-controlled turnaround tasks and crew readiness.,0.0,-6.0,none
2015-01-05_WN300,2015-01-05,WN,300,N756SA,DEN,OMA,10:10,0.5142,elevated,1,Carrier operating pattern: WN,Carrier operating pattern: WN (0.47); Destination/network pattern: OMA (0.22); Day Of Week (0.17),Review carrier-controlled turnaround tasks and crew readiness.,0.0,14.0,carrier
2015-01-10_UA667,2015-01-10,UA,667,N549UA,DEN,LIH,11:30,0.5141,elevated,1,Longer sector exposure,Longer sector exposure (0.57); Carrier operating pattern: UA (0.52); Destination/network pattern: LIH (0.20),Review the flight with the duty controller and prepare a targeted recovery option.,0.0,12.0,none
2015-01-06_EV5954,2015-01-06,EV,5954,N34111,ORD,CID,15:27,0.5141,elevated,1,Carrier operating pattern: EV,Carrier operating pattern: EV (0.34); Origin airport pattern: ORD (0.29); Weather pressure at origin (0.15),Review carrier-controlled turnaround tasks and crew readiness.,0.0,3.0,none
2015-01-07_OO5505,2015-01-07,OO,5505,N969SW,DEN,FAT,11:20,0.514,elevated,1,Carrier operating pattern: OO,Carrier operating pattern: OO (0.45); Weather pressure at origin (0.34); Weather pressure at origin (0.17),Review carrier-controlled turnaround tasks and crew readiness.,1.0,63.0,late_aircraft
